arxiv_id,docclass,20_ret,23_ret,20_time1,20_time2,23_time1,23_time2,20<>23,LV,LV_clean,OP_upper,OP_lower,OP_move,INS_DEL,CHRDIFF_nett,CHRDIFF_uniq,IMG_order,IMG_missing,IMG_size,FONT_num,FONT_uniq,PG_num
2306.00484,amsart,0,0,11.0264995098114,0.1164624691009521,7.409236907958984,0.1669244766235351,False,76.0,76.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.00029,article,12,12,5.71488618850708,0.2684707641601562,3.439258813858032,0.171537160873413,False,48.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.02148,elsarticle,12,0,6.251854181289673,0.2696948051452636,9.938557386398315,0.168450117111206,False,5445.0,2645.0,1.0,0.0,1024.0,2581.0,2175.0,72.0,True,0.0,0.0,4.0,4.0,0.0
2306.00613,article,0,0,16.018219709396362,0.1668598651885986,10.185938835144045,0.1660757064819336,False,66.0,66.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.02096,elsarticle,12,12,6.36566686630249,0.2167034149169922,4.237654447555542,0.2175874710083007,True,161.0,161.0,0.0,0.0,0.0,161.0,161.0,7.0,True,0.0,0.0,0.0,0.0,0.0
2306.00128,achemso,12,0,4.893504858016968,0.2697920799255371,12.80663776397705,0.177600622177124,False,7700.0,6390.0,0.0,0.0,0.0,7498.0,6257.0,80.0,True,0.0,0.0,1.0,3.0,-3.0
2306.00123,revtex4-2,12,12,4.667534589767456,0.2729742527008056,4.145070791244507,0.1723623275756836,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00084,mnras,0,0,24.181477069854736,0.1680943965911865,18.393031358718872,0.1661865711212158,False,520.0,98.0,0.0,0.0,161.0,5.0,0.0,2.0,True,0.0,0.0,1.0,9.0,0.0
2306.01133,amsart,0,0,5.329516172409058,0.1176047325134277,3.083967685699463,0.1701631546020507,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00428,amsart,0,0,7.470423936843872,0.1164605617523193,4.563836812973023,0.1721699237823486,False,98.0,98.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.01933,MRM,12,0,8.611788272857666,0.2670712471008301,17.76957368850708,0.1689543724060058,False,3264.0,2800.0,0.0,0.0,0.0,3155.0,2721.0,98.0,True,0.0,0.0,3.0,5.0,-1.0
2306.00429,revtex4-1,12,0,3.4517033100128174,0.2172856330871582,8.664909839630127,0.1677322387695312,False,4944.0,3535.0,0.0,0.0,163.0,4059.0,3342.0,74.0,True,0.0,0.0,1.0,1.0,-1.0
2306.08367,acmart,12,12,7.859453201293945,0.2685842514038086,5.261213541030884,0.3195407390594482,False,3042.0,1046.0,0.0,1.0,775.0,3.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0
