arxiv_id,2021_levenshtein,2021_hamming,2021_levenshtein_ratio,2021_levenshtein_normalised,2021_hamming_normalised,2021_levenshtein_cleaned,2021_levenshtein_cleaned_normalised,2021_op_uppercase,2021_op_lowercase,2021_op_movement,2021_op_whitespace,2021_insert_minus_delete,2021_chars_diff_nett,2021_chars_diff_uniq,2021_img_correct_order,2021_img_num_missing,2021_img_num_diff_size,2021_fonts_num,2021_fonts_uniq,2021_num_pages,2122_levenshtein,2122_hamming,2122_levenshtein_ratio,2122_levenshtein_normalised,2122_hamming_normalised,2122_levenshtein_cleaned,2122_levenshtein_cleaned_normalised,2122_op_uppercase,2122_op_lowercase,2122_op_movement,2122_op_whitespace,2122_insert_minus_delete,2122_chars_diff_nett,2122_chars_diff_uniq,2122_img_correct_order,2122_img_num_missing,2122_img_num_diff_size,2122_fonts_num,2122_fonts_uniq,2122_num_pages,2223_levenshtein,2223_hamming,2223_levenshtein_ratio,2223_levenshtein_normalised,2223_hamming_normalised,2223_levenshtein_cleaned,2223_levenshtein_cleaned_normalised,2223_op_uppercase,2223_op_lowercase,2223_op_movement,2223_op_whitespace,2223_insert_minus_delete,2223_chars_diff_nett,2223_chars_diff_uniq,2223_img_correct_order,2223_img_num_missing,2223_img_num_diff_size,2223_fonts_num,2223_fonts_uniq,2223_num_pages,2023_levenshtein,2023_hamming,2023_levenshtein_ratio,2023_levenshtein_normalised,2023_hamming_normalised,2023_levenshtein_cleaned,2023_levenshtein_cleaned_normalised,2023_op_uppercase,2023_op_lowercase,2023_op_movement,2023_op_whitespace,2023_insert_minus_delete,2023_chars_diff_nett,2023_chars_diff_uniq,2023_img_correct_order,2023_img_num_missing,2023_img_num_diff_size,2023_fonts_num,2023_fonts_uniq,2023_num_pages
2306.00653,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00461,6253.0,36919.0,0.9325445540363205,0.875117333386591,0.26266701284176475,5148.0,0.8971859958858421,0.0,0.0,55.0,2.0,5650.0,4901.0,74.0,True,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,6253.0,36919.0,0.9325445540363205,0.875117333386591,0.26266701284176475,5148.0,0.8971859958858421,0.0,0.0,55.0,2.0,5650.0,4901.0,74.0,True,0.0,0.0,0.0,0.0,-1.0
2306.00005,11629.0,23227.0,0.6944792682360589,0.5312021285172942,0.06365395468838186,7995.0,0.6776989438039184,7.0,7.0,1054.0,2.0,6538.0,5460.0,73.0,True,0.0,0.0,3.0,5.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,11629.0,23227.0,0.6944792682360589,0.5312021285172942,0.06365395468838186,7995.0,0.6776989438039184,7.0,7.0,1054.0,2.0,6538.0,5460.0,73.0,True,0.0,0.0,3.0,5.0,-1.0
2306.00237,18714.0,56825.0,0.836940269815367,0.7130634774609015,0.12871818460594908,11538.0,0.8230910763569457,1.0,0.0,1942.0,2.0,13397.0,11076.0,82.0,True,0.0,0.0,1.0,1.0,-3.0,18679.0,56820.0,0.8375212528728758,0.7136001226617602,0.1287948482060718,11522.0,0.8233363998773382,1.0,1.0,1934.0,2.0,-13397.0,-11076.0,82.0,True,0.0,0.0,1.0,1.0,3.0,98.0,800.0,0.9990544738822531,0.9981089477645061,0.9845628388939274,0.0,1.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.03490,4.0,4.0,0.9999380565234224,0.9999380565234224,0.9999380565234224,4.0,0.9999380565234224,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.9999380565234224,0.9999380565234224,0.9999380565234224,4.0,0.9999380565234224,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.00215,20.0,20.0,0.999825791559601,0.999825791559601,0.999825791559601,20.0,0.999825791559601,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.999825791559601,0.999825791559601,0.999825791559601,20.0,0.999825791559601,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.00027,940.0,13039.0,0.9914127187366624,0.9839527459583113,0.7774041005855541,152.0,0.9974051248783652,1.0,2.0,316.0,2.0,-4.0,7.0,11.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,940.0,13039.0,0.9914127187366624,0.9839527459583113,0.7774041005855541,152.0,0.9974051248783652,1.0,2.0,316.0,2.0,-4.0,7.0,11.0,True,0.0,0.0,0.0,0.0,0.0
2306.02925,5.0,5.0,0.9998733150907064,0.9998733150907064,0.9998733150907064,5.0,0.9998733150907064,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.9998733150907064,0.9998733150907064,0.9998733150907064,5.0,0.9998733150907064,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.00224,15.0,13114.0,0.999429351197122,0.9992557308722834,0.34931031060831597,10.0,0.9995038205815222,0.0,0.0,0.0,1.0,3.0,0.0,2.0,True,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,15.0,13114.0,0.999429351197122,0.9992557308722834,0.34931031060831597,10.0,0.9995038205815222,0.0,0.0,0.0,1.0,3.0,0.0,2.0,True,0.0,0.0,2.0,2.0,0.0
2306.00029,14160.0,50850.0,0.8587410635051999,0.7523479720866781,0.11065638281127022,12016.0,0.789845567273554,0.0,0.0,21.0,2.0,14063.0,11990.0,79.0,True,0.0,0.0,1.0,1.0,-3.0,14112.0,50842.0,0.8592196707580939,0.7531874704863843,0.11079629921122125,12013.0,0.7898980359235357,0.0,0.0,1.0,2.0,-14063.0,-11990.0,79.0,True,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,48.0,210.0,0.9994433362712808,0.9988866725425616,0.9951291923737069,0.0,1.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.01933,3264.0,12928.0,0.8938288831102936,0.8118189680023061,0.25465552032285965,2800.0,0.8385701931392332,0.0,0.0,0.0,2.0,3155.0,2721.0,98.0,True,0.0,0.0,3.0,5.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,3264.0,12928.0,0.8938288831102936,0.8118189680023061,0.25465552032285965,2800.0,0.8385701931392332,0.0,0.0,0.0,2.0,3155.0,2721.0,98.0,True,0.0,0.0,3.0,5.0,-1.0
2306.00475,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.16346,5707.0,101455.0,0.9731182082930084,0.9505189141385678,0.12036033536506063,4221.0,0.9634028975957412,1.0,0.0,305.0,2.0,4387.0,3706.0,77.0,True,0.0,0.0,5.0,9.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0,5707.0,101455.0,0.9731182082930084,0.9505189141385678,0.12036033536506063,4221.0,0.9634028975957412,1.0,0.0,305.0,2.0,4387.0,3706.0,77.0,True,0.0,0.0,5.0,9.0,-1.0
2306.00678,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00248,22810.0,61026.0,0.7892004499812508,0.6540217506711765,0.07436788059882604,14053.0,0.7868464560360388,10.0,13.0,2950.0,2.0,11853.0,10248.0,80.0,True,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,13443.0,57410.0,0.8758689778695243,0.7960988335937145,0.12921476133416254,5397.0,0.9181392103626629,9.0,8.0,3347.0,2.0,-94.0,-141.0,12.0,True,0.0,0.0,0.0,4.0,0.0,12433.0,60913.0,0.8924452302124075,0.8111490848332954,0.07476266423634848,10690.0,0.8376243639401535,2.0,3.0,12.0,2.0,11759.0,10107.0,80.0,True,0.0,0.0,1.0,5.0,-1.0
2306.00613,66.0,66.0,0.9991037479630636,0.9991037479630636,0.9991037479630636,66.0,0.9991037479630636,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.9991037479630636,0.9991037479630636,0.9991037479630636,66.0,0.9991037479630636,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.00045,14361.0,42488.0,0.8183354092416975,0.6804405874499333,0.05456163773920786,8741.0,0.8054962171784602,3.0,2.0,1790.0,2.0,8791.0,7592.0,75.0,True,0.0,0.0,1.0,1.0,-2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,14361.0,42488.0,0.8183354092416975,0.6804405874499333,0.05456163773920786,8741.0,0.8054962171784602,3.0,2.0,1790.0,2.0,8791.0,7592.0,75.0,True,0.0,0.0,1.0,1.0,-2.0
2306.00277,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00089,13791.0,54250.0,0.8633242698695253,0.7604689535388623,0.05775075987841949,11466.0,0.8008510638297872,0.0,0.0,85.0,2.0,12908.0,11182.0,85.0,True,0.0,0.0,0.0,2.0,-4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,13791.0,54250.0,0.8633242698695253,0.7604689535388623,0.05775075987841949,11466.0,0.8008510638297872,0.0,0.0,85.0,2.0,12908.0,11182.0,85.0,True,0.0,0.0,0.0,2.0,-4.0
2306.01967,24286.0,84056.0,0.8460670891227254,0.7310222616015063,0.06904419094030345,13104.0,0.8548676486875623,12.0,11.0,4205.0,2.0,8570.0,7474.0,78.0,True,0.0,0.0,4.0,10.0,-3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0,24286.0,84056.0,0.8460670891227254,0.7310222616015063,0.06904419094030345,13104.0,0.8548676486875623,12.0,11.0,4205.0,2.0,8570.0,7474.0,78.0,True,0.0,0.0,4.0,10.0,-3.0
2306.02188,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00279,7162.0,51545.0,0.9463801228045123,0.9015085880880674,0.2911561258027696,5430.0,0.925326952432031,0.0,0.0,216.0,2.0,5374.0,4793.0,72.0,True,0.0,0.0,0.0,2.0,-1.0,7157.0,51545.0,0.9464515207768099,0.9015773478003768,0.2911561258027696,5432.0,0.9252994485471073,0.0,0.0,209.0,2.0,-5374.0,-4793.0,70.0,True,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.9999257532334467,0.9999257532334467,0.9999257532334467,5.0,0.9999257532334467,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.00883,10578.0,46702.0,0.8865231268258704,0.7947294884731817,0.09372816890475821,5878.0,0.8859349530388885,0.0,0.0,1227.0,2.0,6877.0,5479.0,83.0,True,0.0,0.0,2.0,4.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,10578.0,46702.0,0.8865231268258704,0.7947294884731817,0.09372816890475821,5878.0,0.8859349530388885,0.0,0.0,1227.0,2.0,6877.0,5479.0,83.0,True,0.0,0.0,2.0,4.0,-1.0
2306.01358,2931.0,23587.0,0.9527545188197435,0.9103093729918296,0.2782214878056244,2487.0,0.9238960800514091,0.0,0.0,0.0,2.0,2897.0,2468.0,76.0,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2931.0,23587.0,0.9527545188197435,0.9103093729918296,0.2782214878056244,2487.0,0.9238960800514091,0.0,0.0,0.0,2.0,2897.0,2468.0,76.0,True,0.0,0.0,1.0,1.0,0.0
2306.00428,98.0,98.0,0.9980995966490847,0.9980995966490847,0.9980995966490847,98.0,0.9980995966490847,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,98.0,98.0,0.9980995966490847,0.9980995966490847,0.9980995966490847,98.0,0.9980995966490847,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.04271,1625.0,33657.0,0.9813592909562074,0.9646231549614664,0.2672747855618931,436.0,0.9905081203465842,1.0,1.0,358.0,4.0,-26.0,-1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1353.0,38550.0,0.9812959033784887,0.9705850381546622,0.161901863164989,530.0,0.9884775094027871,0.0,0.0,195.0,2.0,89.0,-79.0,12.0,True,0.0,0.0,1.0,11.0,0.0,2690.0,38385.0,0.9640926346934113,0.9415179250820706,0.16548905363393263,1247.0,0.9728895362741048,1.0,1.0,354.0,5.0,63.0,-80.0,12.0,True,0.0,0.0,1.0,11.0,1.0
2306.00073,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.13656,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00417,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00474,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00010,5300.0,31797.0,0.9223457547775701,0.855570089383039,0.13350228907782868,2980.0,0.9187922389361238,0.0,0.0,762.0,2.0,3325.0,2810.0,77.0,True,0.0,0.0,6.0,6.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,5300.0,31797.0,0.9223457547775701,0.855570089383039,0.13350228907782868,2980.0,0.9187922389361238,0.0,0.0,762.0,2.0,3325.0,2810.0,77.0,True,0.0,0.0,6.0,6.0,-1.0
2306.00222,28940.0,117887.0,0.8815435880898634,0.7851840855106889,0.12494804038004748,17841.0,0.8675697743467934,9.0,8.0,4146.0,2.0,8956.0,7885.0,73.0,True,0.0,0.0,2.0,4.0,-3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,28940.0,117887.0,0.8815435880898634,0.7851840855106889,0.12494804038004748,17841.0,0.8675697743467934,9.0,8.0,4146.0,2.0,8956.0,7885.0,73.0,True,0.0,0.0,2.0,4.0,-3.0
2306.05750,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2306.00679,43.0,36894.0,0.9995006767935027,0.9994826383040162,0.5561036648458744,40.0,0.9995187333060616,0.0,0.0,0.0,1.0,-3.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,43.0,36894.0,0.9995006767935027,0.9994826383040162,0.5561036648458744,40.0,0.9995187333060616,0.0,0.0,0.0,1.0,-3.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.01935,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00225,18.0,18.0,0.9996554166586902,0.9996554166586902,0.9996554166586902,18.0,0.9996554166586902,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.9996554166586902,0.9996554166586902,0.9996554166586902,18.0,0.9996554166586902,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.01793,10385.0,85444.0,0.9408787644012909,0.8901220983134773,0.0959646189982436,8621.0,0.9087859999576782,0.0,0.0,6.0,2.0,9617.0,8283.0,86.0,True,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,10385.0,85444.0,0.9408787644012909,0.8901220983134773,0.0959646189982436,8621.0,0.9087859999576782,0.0,0.0,6.0,2.0,9617.0,8283.0,86.0,True,0.0,0.0,0.0,0.0,-4.0
