arxiv_id,2021_levenshtein,2021_hamming,2021_levenshtein_ratio,2021_levenshtein_normalised,2021_hamming_normalised,2021_levenshtein_cleaned,2021_levenshtein_cleaned_normalised,2021_op_uppercase,2021_op_lowercase,2021_op_movement,2021_op_whitespace,2021_insert_minus_delete,2021_chars_diff_nett,2021_chars_diff_uniq,2021_img_correct_order,2021_img_num_missing,2021_img_num_diff_size,2021_fonts_num,2021_fonts_uniq,2021_num_pages,2023_levenshtein,2023_hamming,2023_levenshtein_ratio,2023_levenshtein_normalised,2023_hamming_normalised,2023_levenshtein_cleaned,2023_levenshtein_cleaned_normalised,2023_op_uppercase,2023_op_lowercase,2023_op_movement,2023_op_whitespace,2023_insert_minus_delete,2023_chars_diff_nett,2023_chars_diff_uniq,2023_img_correct_order,2023_img_num_missing,2023_img_num_diff_size,2023_fonts_num,2023_fonts_uniq,2023_num_pages
2306.00853,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00209,2.0,2.0,0.9999761191178402,0.9999761191178402,0.9999761191178402,2.0,0.9999761191178402,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9999761191178402,0.9999761191178402,0.9999761191178402,2.0,0.9999761191178402,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.07013,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00236,2.0,2.0,0.9999665193518147,0.9999665193518147,0.9999665193518147,2.0,0.9999665193518147,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,11461.0,47608.0,0.893613086376372,0.8081391455738582,0.20302665059595548,9726.0,0.8371836078746484,0.0,0.0,7.0,2.0,-11329.0,-9618.0,76.0,True,0.0,0.0,1.0,3.0,4.0
2306.00004,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,6.0,0.0,5.0,71245.0,0.9999725980851542,0.9999451970713314,0.21911306940242892,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,True,0.0,0.0,0.0,6.0,0.0
2306.00493,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00003,111.0,12592.0,0.9990915861233642,0.9981848211803568,0.7940834982257036,110.0,0.9982011741426959,0.0,0.0,0.0,1.0,-111.0,-110.0,15.0,True,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2306.00655,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.01745,41.0,61303.0,0.9993919329775015,0.9993844305983034,0.07960363336085885,40.0,0.9993994444861497,0.0,0.0,0.0,1.0,-1.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,41.0,61303.0,0.9993919329775015,0.9993844305983034,0.07960363336085885,40.0,0.9993994444861497,0.0,0.0,0.0,1.0,-1.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.00207,2.0,2.0,0.9999858407079646,0.9999858407079646,0.9999858407079646,2.0,0.9999858407079646,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9999858407079646,0.9999858407079646,0.9999858407079646,2.0,0.9999858407079646,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.00469,2.0,2.0,0.9999286580580723,0.9999286580580723,0.9999286580580723,2.0,0.9999286580580723,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9999286580580723,0.9999286580580723,0.9999286580580723,2.0,0.9999286580580723,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.00032,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.9997999236071955,0.9995999272595018,0.9995635570103655,10.0,0.9996362975086379,0.0,0.0,0.0,1.0,-11.0,-10.0,7.0,True,0.0,0.0,0.0,0.0,0.0
2306.00456,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.10630,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00263,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00051,2.0,2.0,0.9999130434782608,0.9999130434782608,0.9999130434782608,2.0,0.9999130434782608,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9999130434782608,0.9999130434782608,0.9999130434782608,2.0,0.9999130434782608,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.00056,115.0,10822.0,0.9979192009731737,0.9963189398546781,0.6535962357158862,48.0,0.9984635575045613,0.0,0.0,15.0,4.0,-6.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,5155.0,9158.0,0.9048245765940498,0.8349924778336161,0.7068595755577607,4274.0,0.8631925994686469,0.0,1.0,5.0,1.0,-4736.0,-3805.0,71.0,True,0.0,0.0,7.0,7.0,1.0
2306.00264,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00432,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00060,4.0,4.0,0.99995718903183,0.99995718903183,0.99995718903183,4.0,0.99995718903183,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.9999464862897874,0.9999464862897874,0.9999464862897874,5.0,0.9999464862897874,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.00094,44.0,1543.0,0.9996968538703852,0.9994200682737805,0.9796628487828024,2.0,0.99997363946699,0.0,0.0,16.0,2.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,44.0,1543.0,0.9996968538703852,0.9994200682737805,0.9796628487828024,2.0,0.99997363946699,0.0,0.0,16.0,2.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.06151,2.0,2.0,0.9999201501177786,0.9999201501177786,0.9999201501177786,2.0,0.9999201501177786,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9999201501177786,0.9999201501177786,0.9999201501177786,2.0,0.9999201501177786,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.03275,2.0,2.0,0.9998837547224644,0.9998837547224644,0.9998837547224644,2.0,0.9998837547224644,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9998837547224644,0.9998837547224644,0.9998837547224644,2.0,0.9998837547224644,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.02708,2.0,2.0,0.999973578175573,0.999973578175573,0.999973578175573,2.0,0.999973578175573,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.999973578175573,0.999973578175573,0.999973578175573,2.0,0.999973578175573,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.00299,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.01179,24.0,29.0,0.9995844536788071,0.9994133463700806,0.9992911268638475,22.0,0.9994622341725738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,24.0,29.0,0.9995844536788071,0.9994133463700806,0.9992911268638475,22.0,0.9994622341725738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00093,18.0,18.0,0.999476241743533,0.999476241743533,0.999476241743533,18.0,0.999476241743533,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.999476241743533,0.999476241743533,0.999476241743533,18.0,0.999476241743533,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.00403,633.0,633.0,0.9956645023424016,0.9956645023424016,0.9956645023424016,633.0,0.9956645023424016,0.0,0.0,0.0,0.0,0.0,0.0,94.0,True,0.0,0.0,0.0,0.0,0.0,633.0,633.0,0.9956645023424016,0.9956645023424016,0.9956645023424016,633.0,0.9956645023424016,0.0,0.0,0.0,0.0,0.0,0.0,94.0,True,0.0,0.0,0.0,0.0,0.0
2306.03888,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00631,2.0,2.0,0.9999048162954502,0.9999048162954502,0.9999048162954502,2.0,0.9999048162954502,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9999048162954502,0.9999048162954502,0.9999048162954502,2.0,0.9999048162954502,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.13226,2.0,2.0,0.9999600255836265,0.9999600255836265,0.9999600255836265,2.0,0.9999600255836265,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9999600255836265,0.9999600255836265,0.9999600255836265,2.0,0.9999600255836265,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.09175,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00691,2.0,2.0,0.9999449202720938,0.9999449202720938,0.9999449202720938,2.0,0.9999449202720938,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9999449202720938,0.9999449202720938,0.9999449202720938,2.0,0.9999449202720938,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.02764,26.0,791.0,0.999802335267624,0.9996329083541587,0.988831942620752,2.0,0.9999717621810892,0.0,0.0,8.0,2.0,0.0,0.0,4.0,True,0.0,0.0,0.0,2.0,0.0,26.0,791.0,0.999802335267624,0.9996329083541587,0.988831942620752,2.0,0.9999717621810892,0.0,0.0,8.0,2.0,0.0,0.0,4.0,True,0.0,0.0,0.0,2.0,0.0
2306.00033,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.09186,1.0,55101.0,0.999992756719953,0.9999855135448356,0.20178183398522387,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1.0,55101.0,0.999992756719953,0.9999855135448356,0.20178183398522387,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.04209,18203.0,59356.0,0.8561663343776702,0.7695822784810127,0.24865822784810132,8146.0,0.8968860759493671,9.0,9.0,4021.0,2.0,5.0,2.0,5.0,True,0.0,0.0,0.0,0.0,-1.0,30888.0,64322.0,0.7581314660167581,0.6089879106272549,0.1857459332869169,19718.0,0.7503892651433635,6.0,7.0,3514.0,2.0,-15611.0,-13293.0,88.0,True,0.0,0.0,3.0,3.0,2.0
2306.00034,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0,0.0
2306.09529,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00230,135.0,52977.0,0.9990993300856622,0.9982250154489396,0.3034566180627687,2.0,0.9999737039325769,0.0,0.0,48.0,2.0,-5.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,132.0,53110.0,0.9991190354095171,0.9982644595500743,0.3017079295791314,2.0,0.9999737039325769,0.0,0.0,48.0,2.0,-8.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.00002,15.0,21936.0,0.9997218449858468,0.9995091462416964,0.2821754638568016,2.0,0.9999345528322262,0.0,0.0,3.0,2.0,-1.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,15.0,21936.0,0.9997218449858468,0.9995091462416964,0.2821754638568016,2.0,0.9999345528322262,0.0,0.0,3.0,2.0,-1.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.00466,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,6317.0,25237.0,0.9023897058823529,0.8230036424768843,0.2928831605491734,5310.0,0.8512188288035865,0.0,0.0,0.0,2.0,-6100.0,-5200.0,76.0,True,0.0,0.0,1.0,1.0,0.0
2306.16731,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.01920,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0
2306.00653,2.0,2.0,0.999973735702373,0.999973735702373,0.999973735702373,2.0,0.999973735702373,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.999973735702373,0.999973735702373,0.999973735702373,2.0,0.999973735702373,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.00461,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00005,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00237,6896.0,42608.0,0.9410673351886352,0.8942655627108249,0.3467034651947255,1515.0,0.9767709291628335,4.0,3.0,2242.0,2.0,3.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,15112.0,56805.0,0.8701811346548188,0.7682812763543247,0.1289847739086435,11183.0,0.8285263044911603,0.0,0.0,577.0,2.0,-13394.0,-11076.0,82.0,True,0.0,0.0,1.0,1.0,3.0
2306.03490,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00215,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00027,940.0,13039.0,0.9914127187366624,0.9839527459583113,0.7774041005855541,152.0,0.9974051248783652,1.0,2.0,316.0,2.0,-4.0,7.0,11.0,True,0.0,0.0,0.0,0.0,0.0,940.0,13039.0,0.9914127187366624,0.9839527459583113,0.7774041005855541,152.0,0.9974051248783652,1.0,2.0,316.0,2.0,-4.0,7.0,11.0,True,0.0,0.0,0.0,0.0,0.0
2306.02925,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00224,17.0,13116.0,0.9993301079270562,0.9991564949885878,0.34921107472462043,12.0,0.9994045846978267,0.0,0.0,0.0,1.0,3.0,0.0,6.0,True,0.0,0.0,2.0,2.0,0.0,17.0,13116.0,0.9993301079270562,0.9991564949885878,0.34921107472462043,12.0,0.9994045846978267,0.0,0.0,0.0,1.0,3.0,0.0,6.0,True,0.0,0.0,2.0,2.0,0.0
2306.00029,48.0,210.0,0.9995802508001469,0.9991605016002938,0.9963271945012855,0.0,1.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,14160.0,50856.0,0.8587410635051999,0.7523479720866781,0.11055144551130702,12013.0,0.7898980359235357,0.0,0.0,21.0,2.0,-14063.0,-11990.0,79.0,True,0.0,0.0,1.0,1.0,3.0
2306.01933,54.0,54.0,0.9968867108676852,0.9968867108676852,0.9968867108676852,44.0,0.9974632458921879,0.0,0.0,0.0,0.0,0.0,0.0,24.0,True,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.9968867108676852,0.9968867108676852,0.9968867108676852,44.0,0.9974632458921879,0.0,0.0,0.0,0.0,0.0,0.0,24.0,True,0.0,0.0,0.0,0.0,0.0
2306.00475,2.0,2.0,0.9999571137557628,0.9999571137557628,0.9999571137557628,2.0,0.9999571137557628,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9999571137557628,0.9999571137557628,0.9999571137557628,2.0,0.9999571137557628,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.16346,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0
2306.00678,2.0,2.0,0.9999612140017454,0.9999612140017454,0.9999612140017454,2.0,0.9999612140017454,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9999612140017454,0.9999612140017454,0.9999612140017454,2.0,0.9999612140017454,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.00248,2.0,41262.0,0.9999848323979978,0.9999696652561011,0.37416389862128585,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,13445.0,57395.0,0.8758556835602508,0.7960746841394791,0.1294686869606103,5396.0,0.9181568609607014,9.0,8.0,3347.0,2.0,-96.0,-141.0,12.0,True,0.0,0.0,0.0,4.0,0.0
2306.00613,2.0,2.0,0.9999728164840841,0.9999728164840841,0.9999728164840841,2.0,0.9999728164840841,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9999728164840841,0.9999728164840841,0.9999728164840841,2.0,0.9999728164840841,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.00045,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00277,2.0,2.0,0.9999485106711634,0.9999485106711634,0.9999485106711634,2.0,0.9999485106711634,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9999485106711634,0.9999485106711634,0.9999485106711634,2.0,0.9999485106711634,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.00089,2.0,2.0,0.9999652608907108,0.9999652608907108,0.9999652608907108,2.0,0.9999652608907108,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9999652608907108,0.9999652608907108,0.9999652608907108,2.0,0.9999652608907108,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.01967,8.0,89.0,0.9999556983054602,0.9999113966109203,0.9990142872964891,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0,8.0,89.0,0.9999556983054602,0.9999113966109203,0.9990142872964891,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0
2306.02188,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00279,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,7157.0,51537.0,0.9464476972509818,0.9015705798217626,0.2912174056551876,5432.0,0.9252943118054792,0.0,0.0,209.0,2.0,-5374.0,-4793.0,70.0,True,0.0,0.0,0.0,2.0,1.0
2306.00883,2.0,2.0,0.9999611771100241,0.9999611771100241,0.9999611771100241,2.0,0.9999611771100241,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9999611771100241,0.9999611771100241,0.9999611771100241,2.0,0.9999611771100241,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.01358,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00428,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.04271,1625.0,33657.0,0.9813592909562074,0.9646231549614664,0.2672747855618931,436.0,0.9905081203465842,1.0,1.0,358.0,4.0,-26.0,-1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,2690.0,38385.0,0.9640926346934113,0.9415179250820706,0.16548905363393263,1247.0,0.9728895362741048,1.0,1.0,354.0,5.0,63.0,-80.0,12.0,True,0.0,0.0,1.0,11.0,1.0
2306.00073,2.0,2.0,0.9999322653842246,0.9999322653842246,0.9999322653842246,2.0,0.9999322653842246,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9999322653842246,0.9999322653842246,0.9999322653842246,2.0,0.9999322653842246,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.13656,2.0,2.0,0.9999259478672986,0.9999259478672986,0.9999259478672986,2.0,0.9999259478672986,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9999259478672986,0.9999259478672986,0.9999259478672986,2.0,0.9999259478672986,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
2306.00417,2.0,2.0,0.9999541788856305,0.9999541788856305,0.9999541788856305,2.0,0.9999541788856305,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9999541788856305,0.9999541788856305,0.9999541788856305,2.0,0.9999541788856305,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,0.0
